Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,60.7643999775278,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,59.5616171804581,60.0677233314774,60.4758930748584,60.8619664295261,61.2431760700969,60.8474927916025,60.2406378326655,60.7631048177053,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD),TSS,59.5629817000586,60.0690246731195,60.4771384571495,60.8630275388921,61.2442905189234,60.8488944244664,60.2417434631864,60.7643999775278,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,75.1435278882769,75.3233227356811,75.4686692698172,75.8372322646074,76.040091507345,75.2538551850473,74.8940158793599,75.6956921126255,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,World,WLD,72.0941749992632,72.3442006684463,72.5413583850165,72.7830363532923,72.9790204176782,72.242504599067,71.3271567374629,71.9963523835841,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Africa Western and Central,AFW,..,..,..,..,53.2797457983622,..,..,71.561891502385,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Central Europe and the Baltics,CEB,33.7889741379702,33.1976116880349,33.5346781330153,33.2292475954397,33.4870788330957,33.040291649982,30.8671361838708,31.3654007258982,31.349735864726
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Early-demographic dividend,EAR,..,..,..,51.8558472349709,53.1980816720036,51.5469758176342,53.8312121277874,54.1502112012875,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Euro area,EMU,37.5363648556365,37.2648821438816,37.4381497469882,37.1211477961639,37.0211759037617,36.0361027395036,36.4753700222843,37.4111148127406,37.8611718173543
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Europe & Central Asia,ECS,38.8966429958684,38.3181816185696,38.1999874752638,38.3547739237844,38.0763102757441,36.1088279493781,37.2165239213505,37.2616620125984,37.5654525172532
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Europe & Central Asia (excluding high income),ECA,..,35.8299521783572,..,43.2760612870459,..,33.8733107792063,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Europe & Central Asia (IDA & IBRD),TEC,34.2790579577857,33.372430407248,32.0720356724002,33.3261404802253,32.6041525577666,29.7147583716644,31.8203533273358,31.667325993928,31.9055206192089
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,European Union,EUU,37.4963830291975,37.1952956268916,37.4086352936491,37.1199575853966,37.1374224095005,36.3099473446442,36.117584160769,36.982528987611,37.3449086631768
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,High income,HIC,40.9542392362757,40.8194576533551,40.7476943623393,40.5493028046307,40.5797950787293,39.4308305401642,40.072324712498,40.245888300047,41.0049991604892
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,IBRD only,IBD,..,..,..,..,..,..,51.3403247864145,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,IDA blend,IDB,..,47.6818979787246,..,..,53.6715255526114,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Latin America & Caribbean,LCN,61.9659252208031,56.1289010979739,55.9678505869853,55.2949048372933,55.0317553736029,48.688000827601,52.5240736935035,52.6332876929561,52.268735208656
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Latin America & Caribbean (excluding high income),LAC,62.7224834697319,56.3771191961793,55.7726590940465,55.4394541083821,55.2190473680917,48.9633301868046,52.9165517110991,52.8780773952826,52.4375812043761
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Latin America & Caribbean (IDA & IBRD),TLA,62.1868204271842,56.1289010979738,55.9678505869853,55.2949048372933,55.0377307067036,48.6880008276011,52.5240736935035,52.6332876929561,52.2320620561728
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Lower middle income,LMC,..,..,..,51.0908199253585,53.3014083273773,..,54.1844761529249,56.3495006153622,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,North America,NAC,41.5221294267119,41.6466765414927,41.8090122582872,42.2524839441495,42.4471078695916,41.1321152055962,41.8660736165742,42.5970258490768,44.0124946261633
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,OECD members,OED,45.30141807599,45.1154514768658,45.2263871347523,45.0998973231577,45.2827120099526,42.9713806291718,44.0282400864079,44.070246475784,44.6511974173638
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Other small states,OSS,..,..,..,..,..,..,42.3941966032976,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Post-demographic dividend,PST,41.5765742819548,41.1581650786143,42.2990612950256,42.1458469152774,42.1407894244496,41.0876106894668,41.313425901371,41.7688039705243,42.3817557407472
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Small states,SST,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,South Asia,SAS,..,..,..,48.9893144662221,50.1295966931993,50.9940528639991,52.1960798344947,53.528138030111,55.9497554429616
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,South Asia (IDA & IBRD),TSA,..,..,..,48.9893144662221,50.1295966931993,50.9940528639991,52.1960798344947,53.528138030111,55.9497554429616
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..
Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,World,WLD,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Africa Western and Central,AFW,..,..,..,..,63.0571140583077,..,..,74.5264082752764,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Central Europe and the Baltics,CEB,61.8991252773218,61.841860744511,62.1520580478669,61.79044321723,61.2727488462619,60.6457019297698,60.4345962087503,60.7274787296471,60.353156281355
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Early-demographic dividend,EAR,..,..,..,50.9450280528544,52.4887130063707,51.2711876592527,52.5383164506872,53.9000224473481,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Euro area,EMU,64.9441310910814,65.0798292084105,64.4813004648654,64.2119924828927,64.0170117369198,61.9739310007907,62.5213296020461,63.0680000244311,62.9626298796046
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Europe & Central Asia,ECS,67.1088046973205,67.0315046470063,64.6048725318716,66.2065672493647,65.5541811566403,63.8312768843536,64.3523244849119,63.3925564500217,63.3154739470376
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Europe & Central Asia (excluding high income),ECA,..,60.4119244961683,54.0794527413877,64.1934536035121,..,59.2201284871758,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Europe & Central Asia (IDA & IBRD),TEC,67.1369760598653,66.8900911563959,61.8816625378403,65.7216827845237,64.4106921504284,62.5347700345812,63.649677555132,61.4362010772836,61.3633120337453
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,European Union,EUU,64.5593721553622,64.6457586348392,64.2612140871125,63.9824235035892,63.7619495769735,62.0478278792345,62.2951834590385,62.7523972154887,62.597453327497
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,High income,HIC,64.0516794318314,63.9826184061217,63.2353393043881,63.0325986612195,62.7502675605213,61.3665265267968,62.2643552133086,61.854353812009,61.907956226322
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,IBRD only,IBD,..,..,..,..,..,..,56.8213254766578,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,IDA blend,IDB,..,56.3012102954286,..,..,58.1677568828579,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Latin America & Caribbean,LCN,72.717650066092,70.5864837198462,70.3808911545906,70.6111991532114,71.00495156396,65.5635486424007,69.2573050521225,69.9627663966392,69.8954992496329
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Latin America & Caribbean (excluding high income),LAC,73.0449785579314,71.1156303952544,70.6435269681026,70.6390387966535,71.0692588174729,65.7017606062542,69.5401097704426,70.1358747891728,70.0116201249469
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Latin America & Caribbean (IDA & IBRD),TLA,72.8974808361657,70.5864837198462,70.3808911545906,70.6111991532114,70.9954116578708,65.5635486424007,69.2573050521225,69.9627663966391,69.872161584839
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Lower middle income,LMC,..,..,..,45.6637657773255,50.5622095700923,..,49.2271751368849,53.428003526365,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,North America,NAC,58.1236006455894,58.1775990057874,58.1654628425436,57.7984673929777,57.9275341969982,55.9970371959488,56.0307193073517,56.6425762047755,56.9335063979862
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,OECD members,OED,62.5908926751535,62.6442289437861,62.5186272870414,62.4236990879342,62.3652630505293,60.074823548535,61.5098217146391,61.9438176119084,62.0292820795793
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Post-demographic dividend,PST,62.0062230477891,62.1284513120129,61.154275998202,62.3361557959772,62.1660425175968,60.6819757273664,61.3991766495983,61.5915209104275,61.5829701019889
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Small states,SST,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,South Asia,SAS,..,..,..,42.2054383083121,43.2487264286468,42.9751576130858,45.4142583420846,47.6449446726238,47.2044358868834
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,South Asia (IDA & IBRD),TSA,..,..,..,42.2054383083121,43.2487264286468,42.9751576130858,45.4142583420846,47.6449446726238,47.2044358868834
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..
Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,World,WLD,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Africa Western and Central,AFW,..,..,..,..,74.7193625181055,..,..,75.4171018317782,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Central Europe and the Baltics,CEB,78.6193546675365,78.7590886049967,78.8684614966138,78.9879066159283,79.1129335089172,78.4459218333028,79.4348647221194,79.9236449651712,79.9397859581028
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Early-demographic dividend,EAR,..,..,..,67.8487104700107,68.7776169548895,67.5195946337832,69.2468586124402,69.7257808001362,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Euro area,EMU,76.6764227421409,76.8176393963619,76.5440012489508,76.4843884589477,76.5569173932513,75.5874546274247,76.2870381681342,76.5962042117411,76.667884091952
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Europe & Central Asia,ECS,76.6102803791884,76.746237096814,75.8659986983925,75.9104693978505,75.7734914798198,74.8111120293119,75.4524848810937,78.797586434001,78.8920383268962
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Europe & Central Asia (excluding high income),ECA,..,76.385382393016,76.8760999439781,76.6755618838558,..,72.7371468544473,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Europe & Central Asia (IDA & IBRD),TEC,74.7181596969847,74.9373271357837,73.2251784545175,73.2777418347751,72.7656411645587,71.5988906867654,72.2084789661845,79.4738526276464,79.4804532433604
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,European Union,EUU,77.2738194528458,77.4036191195494,77.2109714487613,77.1944522823302,77.2671997598019,76.3853878807811,77.0033907526927,77.3417921045807,77.3654977562563
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,High income,HIC,76.1090037025429,76.128368702612,75.5786282676485,75.5407711803173,75.7213172227313,74.8261678675241,74.7604399404274,76.6019214349953,76.7501349226568
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,IBRD only,IBD,..,..,..,..,..,..,70.7216756907031,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,IDA blend,IDB,..,65.3046955248397,..,..,71.3614317429472,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Latin America & Caribbean,LCN,81.751144593573,81.1298608839403,80.9379184543291,81.0263655024718,81.0174356124316,77.7002623575084,79.3263371425729,80.4908403143676,81.0072892683934
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Latin America & Caribbean (excluding high income),LAC,81.7467193423734,81.7036679879934,81.1339438635837,80.8578696461072,80.8520322454928,77.5570169204844,79.2011231270204,80.3627318617633,80.8311465085126
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Latin America & Caribbean (IDA & IBRD),TLA,81.8597230899208,81.1298608839402,80.9379184543291,81.0263655024718,81.0114881548076,77.7002623575084,79.3263371425729,80.4908403143676,80.9922622310366
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Lower middle income,LMC,..,..,..,64.158123352668,66.8598447117834,..,65.3993905308356,68.5836300746823,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,North America,NAC,74.0722088655031,73.768020993315,73.4617159069687,73.3620911367152,73.3239814416871,71.7915300271032,71.6729933477798,71.9679193261761,72.0554763309153
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,OECD members,OED,77.088311877717,77.0274479289221,76.8392121102218,76.6635820532813,76.759441139217,75.4112607483211,75.6073279143213,76.260375759209,76.4572184075958
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Post-demographic dividend,PST,76.2353351563415,76.2221432775411,76.0757973687383,76.0356166525902,75.9666738987991,75.0367921482658,74.7992277053923,75.531555454043,75.6803061569709
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Small states,SST,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,South Asia,SAS,..,..,..,61.0495927677949,62.1935841182942,61.3797507205194,62.8954654071919,65.4138907934692,65.2716712316423
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,South Asia (IDA & IBRD),TSA,..,..,..,61.0495927677949,62.1935841182942,61.3797507205194,62.8954654071919,65.4138907934692,65.2716712316423
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..
Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,World,WLD,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Eastern and Southern,AFE,4.75098514556884,4.88207006454468,4.82044506072998,4.73974990844727,4.51147508621216,4.35243988037109,4.67440986633301,4.2441201210022,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Western and Central,AFW,3.19549000263215,2.78355002403259,3.53558993339539,3.07200002670288,3.10000002384186,3.40399992465973,3.28288006782531,2.9284999370575,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,4.81700992584229,4.65749979019165,4.07527017593384,4.24356985092163,4.27319002151489,4.72159004211426,5.01000022888184,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Early-demographic dividend,EAR,4.02387511730194,4.00170505046844,3.93130993843079,3.80771505832672,3.49000000953674,4.10250997543335,3.91850006580353,3.69249999523163,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific,EAS,3.58360004425049,3.56997132301331,3.44199991226196,3.31080508232117,3.35599994659424,3.61647820472717,3.32092177867889,3.40219378471375,..
